"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"PRKAB1","Stem-cell-iPSC","ANX","Wald ratio",1,0.121,0.09,1.129,0.181,NA,NA,NA,0.001416746
"WNK2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.091,0.069,0.913,0.191,NA,NA,NA,0.041363925
"EPB41L4A","Stem-cell-iPSC","ANX","Wald ratio",1,0.075,0.057,1.078,0.191,NA,NA,NA,0.000297704
"LRRTM4","Stem-cell-iPSC","ANX","Wald ratio",1,0.059,0.045,1.06,0.193,NA,NA,NA,0.000175577
"TRAPPC4","Stem-cell-iPSC","ANX","Wald ratio",1,-0.103,0.08,0.902,0.195,NA,NA,NA,0.000948985
"ITPA","Stem-cell-iPSC","ANX","Wald ratio",1,0.047,0.037,1.049,0.197,NA,NA,NA,0.037685429
"MON2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.074,0.058,0.929,0.199,NA,NA,NA,0.02756104
"NT5C3B","Stem-cell-iPSC","ANX","Wald ratio",1,-0.118,0.092,0.889,0.202,NA,NA,NA,0.006171767
"ATP1B1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.086,0.067,0.918,0.202,NA,NA,NA,0.014461255
"CLIC4","Stem-cell-iPSC","ANX","Wald ratio",1,0.121,0.095,1.128,0.204,NA,NA,NA,0.004680565
"HDHD2","Stem-cell-iPSC","ANX","Wald ratio",1,0.121,0.095,1.129,0.204,NA,NA,NA,0.000919584
"POGLUT1","Stem-cell-iPSC","ANX","Wald ratio",1,0.055,0.043,1.056,0.205,NA,NA,NA,0.027801109
"PDCD6IP","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.022,0.017,0.979,0.206,NA,NA,NA,0.002618859
"GALNT3","Stem-cell-iPSC","ANX","Wald ratio",1,0.053,0.042,1.054,0.209,NA,NA,NA,0.027679831
"RTN3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.088,0.07,0.916,0.211,NA,NA,NA,0.03223127
"AP5M1","Stem-cell-iPSC","ANX","Wald ratio",1,0.08,0.065,1.083,0.216,NA,NA,NA,0.002571776
"ESD","Stem-cell-iPSC","ANX","Wald ratio",1,-0.102,0.082,0.903,0.216,NA,NA,NA,0.01718894
"GGPS1","Stem-cell-iPSC","ANX","Wald ratio",1,0.163,0.132,1.177,0.219,NA,NA,NA,0.001900808
"FDXR","Stem-cell-iPSC","ANX","Wald ratio",1,-0.063,0.051,0.939,0.22,NA,NA,NA,0.023240811
"C21orf33","Stem-cell-iPSC","ANX","Wald ratio",1,0.076,0.062,1.079,0.221,NA,NA,NA,0.001426134
"GOLM1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.075,0.061,0.928,0.224,NA,NA,NA,0.002593452
"SLC27A1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.102,0.084,0.903,0.224,NA,NA,NA,0.023005194
"SAT2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.057,0.048,0.944,0.229,NA,NA,NA,0.025492708
"MPI","Stem-cell-iPSC","ANX","Wald ratio",1,-0.093,0.078,0.911,0.231,NA,NA,NA,0.031202458
"TP53I3","Stem-cell-iPSC","ANX","Wald ratio",1,0.09,0.076,1.095,0.232,NA,NA,NA,0.008128617
"CSTB","Stem-cell-iPSC","ANX","Wald ratio",1,0.08,0.067,1.083,0.234,NA,NA,NA,0.030489763
"VPS4B","Stem-cell-iPSC","ANX","Wald ratio",1,0.092,0.077,1.096,0.235,NA,NA,NA,0.020499286
"HSPA4","Stem-cell-iPSC","ANX","Wald ratio",1,-0.153,0.131,0.858,0.243,NA,NA,NA,0.000738501
"E2F6","Stem-cell-iPSC","ANX","Wald ratio",1,0.135,0.116,1.144,0.244,NA,NA,NA,0.0003374
"DHRS4","Stem-cell-iPSC","ANX","Wald ratio",1,-0.05,0.043,0.952,0.248,NA,NA,NA,0.048431989
"GCFC2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.068,0.059,0.935,0.25,NA,NA,NA,0.015469892
"NT5DC3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.063,0.055,0.939,0.252,NA,NA,NA,0.001358239
"EI24","Stem-cell-iPSC","ANX","Wald ratio",1,-0.06,0.053,0.942,0.255,NA,NA,NA,0.003086012
"CHRAC1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.115,0.101,0.892,0.257,NA,NA,NA,0.001511892
"CASP6","Stem-cell-iPSC","ANX","Wald ratio",1,-0.091,0.081,0.913,0.26,NA,NA,NA,0.015093925
"CUL4A","Stem-cell-iPSC","ANX","Wald ratio",1,0.094,0.084,1.099,0.263,NA,NA,NA,0.014916894
"HSD17B7","Stem-cell-iPSC","ANX","Wald ratio",1,0.049,0.044,1.05,0.264,NA,NA,NA,0.031302496
"MMAB","Stem-cell-iPSC","ANX","Wald ratio",1,0.039,0.035,1.04,0.268,NA,NA,NA,0.026735812
"QDPR","Stem-cell-iPSC","ANX","Wald ratio",1,-0.041,0.038,0.96,0.275,NA,NA,NA,0.027085432
"QTRTD1","Stem-cell-iPSC","ANX","Wald ratio",1,0.073,0.067,1.075,0.275,NA,NA,NA,0.002366525
"CTSH","Stem-cell-iPSC","ANX","Wald ratio",1,0.067,0.061,1.069,0.276,NA,NA,NA,0.050535851
"FANCI","Stem-cell-iPSC","ANX","Wald ratio",1,0.058,0.053,1.06,0.276,NA,NA,NA,0.002560138
"HEATR3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.028,0.026,0.972,0.28,NA,NA,NA,0.024757717
"AP3M2","Stem-cell-iPSC","ANX","Wald ratio",1,0.062,0.058,1.064,0.286,NA,NA,NA,0.001559009
"SUN1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.233,0.218,0.792,0.286,NA,NA,NA,0.0015351
"PRMT7","Stem-cell-iPSC","ANX","Wald ratio",1,-0.05,0.047,0.951,0.287,NA,NA,NA,0.032398409
"RHBDD3","Stem-cell-iPSC","ANX","Wald ratio",1,0.076,0.071,1.078,0.29,NA,NA,NA,0.000924832
"GAA","Stem-cell-iPSC","ANX","Wald ratio",1,-0.058,0.055,0.944,0.29,NA,NA,NA,0.024666784
"EOGT","Stem-cell-iPSC","ANX","Wald ratio",1,0.046,0.045,1.047,0.308,NA,NA,NA,0.015101503
"FHL3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.099,0.097,0.906,0.308,NA,NA,NA,0.034401066
"NADSYN1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.079,0.078,0.924,0.312,NA,NA,NA,0.000268041
"VWA8","Stem-cell-iPSC","ANX","Wald ratio",1,0.032,0.032,1.033,0.317,NA,NA,NA,0.024497406
"ISCA1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.066,0.066,0.936,0.317,NA,NA,NA,0.02088992
"MSH6","Stem-cell-iPSC","ANX","Wald ratio",1,-0.026,0.026,0.974,0.319,NA,NA,NA,3.31e-05
"LRPAP1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.04,0.04,0.961,0.319,NA,NA,NA,0.021541564
"METTL18","Stem-cell-iPSC","ANX","Wald ratio",1,-0.041,0.042,0.96,0.321,NA,NA,NA,0.031474113
"MAP2K2","Stem-cell-iPSC","ANX","Wald ratio",1,0.125,0.126,1.133,0.322,NA,NA,NA,0.00842313
"FARSB","Stem-cell-iPSC","ANX","Wald ratio",1,-0.048,0.049,0.953,0.324,NA,NA,NA,0.021352106
"ZNF830","Stem-cell-iPSC","ANX","Wald ratio",1,-0.122,0.124,0.885,0.325,NA,NA,NA,0.000300764
"ZRANB3","Stem-cell-iPSC","ANX","Wald ratio",1,0.059,0.06,1.06,0.325,NA,NA,NA,0.000645599
"FUCA1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.123,0.125,0.884,0.326,NA,NA,NA,0.052063033
"UCHL3","Stem-cell-iPSC","ANX","Wald ratio",1,0.079,0.08,1.082,0.327,NA,NA,NA,0.020022943
"NTPCR","Stem-cell-iPSC","ANX","Wald ratio",1,0.045,0.046,1.046,0.329,NA,NA,NA,0.027645749
"CHMP1A","Stem-cell-iPSC","ANX","Wald ratio",1,0.063,0.066,1.065,0.337,NA,NA,NA,0.005771824
"PWP1","Stem-cell-iPSC","ANX","Wald ratio",1,0.064,0.067,1.066,0.339,NA,NA,NA,0.002515189
"FAHD1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.042,0.044,0.958,0.339,NA,NA,NA,0.02692137
"EPHX2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.036,0.038,0.965,0.344,NA,NA,NA,0.026556847
"TTC38","Stem-cell-iPSC","ANX","Wald ratio",1,-0.083,0.088,0.92,0.348,NA,NA,NA,0.000159731
"AACS","Stem-cell-iPSC","ANX","Wald ratio",1,0.089,0.095,1.093,0.352,NA,NA,NA,0.005666597
"CARS2","Stem-cell-iPSC","ANX","Wald ratio",1,0.042,0.045,1.043,0.354,NA,NA,NA,0.041382553
"COIL","Stem-cell-iPSC","ANX","Wald ratio",1,-0.091,0.099,0.913,0.358,NA,NA,NA,0.003942136
"NSF","Stem-cell-iPSC","ANX","Wald ratio",1,-0.207,0.228,0.813,0.364,NA,NA,NA,0.018008118
"HMGB1","Stem-cell-iPSC","ANX","Wald ratio",1,0.091,0.101,1.095,0.365,NA,NA,NA,0.000180252
"FBXL18","Stem-cell-iPSC","ANX","Wald ratio",1,0.06,0.067,1.062,0.37,NA,NA,NA,0.008594357
"MYLK","Stem-cell-iPSC","ANX","Wald ratio",1,0.046,0.052,1.047,0.373,NA,NA,NA,0.022255025
"COA7","Stem-cell-iPSC","ANX","Wald ratio",1,-0.058,0.065,0.944,0.375,NA,NA,NA,0.020328532
"PRODH","Stem-cell-iPSC","ANX","Wald ratio",1,0.051,0.058,1.053,0.375,NA,NA,NA,0.024813372
"ASRGL1","Stem-cell-iPSC","ANX","Wald ratio",1,0.045,0.051,1.046,0.38,NA,NA,NA,0.027632346
"TTF2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.042,0.048,0.959,0.382,NA,NA,NA,0.018552604
"VRK2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.046,0.052,0.955,0.382,NA,NA,NA,0.019089607
"DYSF","Stem-cell-iPSC","ANX","Wald ratio",1,0.053,0.061,1.055,0.386,NA,NA,NA,0.016070939
"VWDE","Stem-cell-iPSC","ANX","Wald ratio",1,0.039,0.046,1.04,0.392,NA,NA,NA,0.020575703
"HRSP12","Stem-cell-iPSC","ANX","Wald ratio",1,-0.079,0.093,0.924,0.395,NA,NA,NA,0.007456814
"COPG2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.064,0.075,0.938,0.396,NA,NA,NA,0.001861376
"TBCE","Stem-cell-iPSC","ANX","Wald ratio",1,0.067,0.08,1.07,0.397,NA,NA,NA,0.018298674
"LYPLAL1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.044,0.052,0.957,0.401,NA,NA,NA,0.0002109
"KRI1","Stem-cell-iPSC","ANX","Wald ratio",1,0.043,0.052,1.044,0.402,NA,NA,NA,0.020534863
"OXNAD1","Stem-cell-iPSC","ANX","Wald ratio",1,0.045,0.054,1.046,0.403,NA,NA,NA,0.006561647
"PDK1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.035,0.042,0.966,0.405,NA,NA,NA,0.019554128
"CPT2","Stem-cell-iPSC","ANX","Wald ratio",1,0.041,0.05,1.042,0.411,NA,NA,NA,0.022305181
"NMD3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.05,0.061,0.951,0.411,NA,NA,NA,0.014620819
"HIBCH","Stem-cell-iPSC","ANX","Wald ratio",1,-0.04,0.049,0.96,0.413,NA,NA,NA,0.020034022
"DDX51","Stem-cell-iPSC","ANX","Wald ratio",1,0.052,0.064,1.054,0.413,NA,NA,NA,0.018985406
"SCCPDH","Stem-cell-iPSC","ANX","Wald ratio",1,0.052,0.064,1.054,0.413,NA,NA,NA,0.001392492
"HYOU1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.071,0.088,0.931,0.416,NA,NA,NA,0.021165071
"MGST3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.054,0.066,0.948,0.419,NA,NA,NA,0.007716274
"GALNT2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.06,0.075,0.941,0.42,NA,NA,NA,0.001135541
"MIPEP","Stem-cell-iPSC","ANX","Wald ratio",1,-0.068,0.085,0.934,0.422,NA,NA,NA,0.005838646
"RAB17","Stem-cell-iPSC","ANX","Wald ratio",1,-0.04,0.05,0.96,0.422,NA,NA,NA,0.023620044
"NAGA","Stem-cell-iPSC","ANX","Wald ratio",1,0.075,0.094,1.078,0.425,NA,NA,NA,0.002618859
"CPS1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.043,0.054,0.958,0.426,NA,NA,NA,0.014221519
"ATIC","Stem-cell-iPSC","ANX","Wald ratio",1,0.032,0.04,1.032,0.427,NA,NA,NA,0.0195399
"SELENBP1","Stem-cell-iPSC","ANX","Wald ratio",1,0.066,0.084,1.068,0.43,NA,NA,NA,0.014087174
"NUDT19","Stem-cell-iPSC","ANX","Wald ratio",1,0.042,0.054,1.043,0.431,NA,NA,NA,0.003349771
"TMEM230","Stem-cell-iPSC","ANX","Wald ratio",1,-0.042,0.054,0.958,0.432,NA,NA,NA,0.017615836
"PLEKHA7","Stem-cell-iPSC","ANX","Wald ratio",1,0.045,0.058,1.046,0.432,NA,NA,NA,0.014206493
"LTA4H","Stem-cell-iPSC","ANX","Wald ratio",1,0.102,0.13,1.107,0.433,NA,NA,NA,0.005949698
"PLCB3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.057,0.073,0.945,0.436,NA,NA,NA,0.000386789
"CALB1","Stem-cell-iPSC","ANX","Wald ratio",1,0.051,0.067,1.053,0.441,NA,NA,NA,0.015323729
"NARS2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.041,0.054,0.96,0.447,NA,NA,NA,0.012960596
"SDR39U1","Stem-cell-iPSC","ANX","Wald ratio",1,0.056,0.074,1.057,0.45,NA,NA,NA,0.000248388
"TXN","Stem-cell-iPSC","ANX","Wald ratio",1,-0.059,0.079,0.942,0.452,NA,NA,NA,0.028320262
"CHPF2","Stem-cell-iPSC","ANX","Wald ratio",1,0.04,0.053,1.041,0.454,NA,NA,NA,0.005153771
"GSDMD","Stem-cell-iPSC","ANX","Wald ratio",1,0.038,0.051,1.039,0.457,NA,NA,NA,0.023907761
"NIPSNAP1","Stem-cell-iPSC","ANX","Wald ratio",1,0.059,0.08,1.061,0.458,NA,NA,NA,0.019361945
"TMEM143","Stem-cell-iPSC","ANX","Wald ratio",1,-0.047,0.064,0.954,0.458,NA,NA,NA,0.00023993
"IMPA2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.084,0.114,0.919,0.46,NA,NA,NA,0.001854923
"GEN1","Stem-cell-iPSC","ANX","Wald ratio",1,0.039,0.052,1.039,0.462,NA,NA,NA,0.006753877
"SLC1A5","Stem-cell-iPSC","ANX","Wald ratio",1,-0.068,0.093,0.934,0.462,NA,NA,NA,0.005316257
"SYT2","Stem-cell-iPSC","ANX","Wald ratio",1,0.045,0.061,1.046,0.463,NA,NA,NA,0.015012997
"GCDH","Stem-cell-iPSC","ANX","Wald ratio",1,0.039,0.054,1.04,0.463,NA,NA,NA,0.021065535
"KCTD14","Stem-cell-iPSC","ANX","Wald ratio",1,0.071,0.098,1.074,0.464,NA,NA,NA,0.012626511
"ERAP1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.024,0.033,0.976,0.464,NA,NA,NA,0.020332208
"PECR","Stem-cell-iPSC","ANX","Wald ratio",1,-0.047,0.064,0.954,0.465,NA,NA,NA,0.00018987
"GNA12","Stem-cell-iPSC","ANX","Wald ratio",1,0.115,0.158,1.122,0.467,NA,NA,NA,0.000182642
"WDR25","Stem-cell-iPSC","ANX","Wald ratio",1,0.084,0.115,1.087,0.469,NA,NA,NA,7.48e-05
"ENOSF1","Stem-cell-iPSC","ANX","Wald ratio",1,0.043,0.06,1.044,0.469,NA,NA,NA,0.013876681
"TMEM128","Stem-cell-iPSC","ANX","Wald ratio",1,0.041,0.057,1.042,0.472,NA,NA,NA,0.016216282
"NOM1","Stem-cell-iPSC","ANX","Wald ratio",1,0.058,0.081,1.06,0.473,NA,NA,NA,0.000516855
"BBS4","Stem-cell-iPSC","ANX","Wald ratio",1,-0.052,0.073,0.949,0.474,NA,NA,NA,0.009640331
"CTSV","Stem-cell-iPSC","ANX","Wald ratio",1,0.053,0.074,1.054,0.475,NA,NA,NA,0.000623463
"DLG1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.039,0.055,0.962,0.48,NA,NA,NA,0.016438945
"C11orf57","Stem-cell-iPSC","ANX","Wald ratio",1,0.075,0.107,1.078,0.483,NA,NA,NA,0.000201951
"FAM160A1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.043,0.062,0.958,0.487,NA,NA,NA,0.016528676
"KIAA1211","Stem-cell-iPSC","ANX","Wald ratio",1,0.031,0.046,1.032,0.492,NA,NA,NA,0.017525231
"MRI1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.046,0.067,0.955,0.494,NA,NA,NA,0.026624563
"SUPT5H","Stem-cell-iPSC","ANX","Wald ratio",1,-0.082,0.12,0.921,0.494,NA,NA,NA,0.000216795
"NUDCD3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.054,0.08,0.947,0.496,NA,NA,NA,0.01247258
"BST2","Stem-cell-iPSC","ANX","Wald ratio",1,0.078,0.115,1.081,0.499,NA,NA,NA,0.008394126
"C11orf54","Stem-cell-iPSC","ANX","Wald ratio",1,-0.027,0.04,0.974,0.503,NA,NA,NA,0.016582515
"AK3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.063,0.094,0.939,0.503,NA,NA,NA,0.040389967
"DDX55","Stem-cell-iPSC","ANX","Wald ratio",1,0.037,0.055,1.037,0.504,NA,NA,NA,0.017764271
"RCN1","Stem-cell-iPSC","ANX","Wald ratio",1,0.042,0.064,1.043,0.504,NA,NA,NA,0.007322059
"TBC1D15","Stem-cell-iPSC","ANX","Wald ratio",1,-0.068,0.102,0.934,0.506,NA,NA,NA,0.001498072
"DPH6","Stem-cell-iPSC","ANX","Wald ratio",1,0.065,0.1,1.067,0.515,NA,NA,NA,0.004271975
"YBX2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.039,0.06,0.962,0.519,NA,NA,NA,0.027562284
"OXSR1","Stem-cell-iPSC","ANX","Wald ratio",1,0.051,0.081,1.053,0.524,NA,NA,NA,0.007793877
"MPV17L","Stem-cell-iPSC","ANX","Wald ratio",1,0.058,0.092,1.06,0.526,NA,NA,NA,0.000253723
"SRA1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.059,0.093,0.943,0.527,NA,NA,NA,0.003325756
"CRABP2","Stem-cell-iPSC","ANX","Wald ratio",1,0.074,0.117,1.076,0.528,NA,NA,NA,0.005563608
"UMPS","Stem-cell-iPSC","ANX","Wald ratio",1,0.065,0.104,1.067,0.534,NA,NA,NA,0.00461966
"PPIL3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.015,0.025,0.985,0.535,NA,NA,NA,0.018308821
"GFM2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.044,0.071,0.957,0.538,NA,NA,NA,0.000702292
"ORMDL3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.033,0.054,0.967,0.539,NA,NA,NA,0.000123697
"CDA","Stem-cell-iPSC","ANX","Wald ratio",1,0.026,0.042,1.026,0.539,NA,NA,NA,0.001204249
"SCRN2","Stem-cell-iPSC","ANX","Wald ratio",1,0.031,0.051,1.032,0.541,NA,NA,NA,0.015784869
"BRD3","Stem-cell-iPSC","ANX","Wald ratio",1,0.042,0.069,1.043,0.541,NA,NA,NA,0.002533305
"IMPA1","Stem-cell-iPSC","ANX","Wald ratio",1,0.027,0.045,1.028,0.545,NA,NA,NA,0.016549299
"PDP2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.157,0.262,0.854,0.548,NA,NA,NA,0.000178974
"VAV2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.028,0.046,0.973,0.548,NA,NA,NA,0.016814745
"ACP6","Stem-cell-iPSC","ANX","Wald ratio",1,0.033,0.056,1.033,0.557,NA,NA,NA,0.001550418
"SYF2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.048,0.083,0.953,0.561,NA,NA,NA,0.000566671
"MCAT","Stem-cell-iPSC","ANX","Wald ratio",1,-0.031,0.054,0.969,0.562,NA,NA,NA,0.017925463
"IQGAP1","Stem-cell-iPSC","ANX","Wald ratio",1,0.045,0.079,1.046,0.564,NA,NA,NA,0.004828751
"DHX36","Stem-cell-iPSC","ANX","Wald ratio",1,-0.047,0.082,0.954,0.568,NA,NA,NA,0.00056169
"MANBA","Stem-cell-iPSC","ANX","Wald ratio",1,0.027,0.047,1.027,0.57,NA,NA,NA,0.019389887
"ATP8A1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.037,0.066,0.963,0.57,NA,NA,NA,7.21e-05
"GULP1","Stem-cell-iPSC","ANX","Wald ratio",1,0.028,0.05,1.029,0.571,NA,NA,NA,0.014929085
"MCCC1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.04,0.07,0.961,0.572,NA,NA,NA,0.001294672
"NTS","Stem-cell-iPSC","ANX","Wald ratio",1,-0.02,0.036,0.98,0.572,NA,NA,NA,0.016608163
"VPS36","Stem-cell-iPSC","ANX","Wald ratio",1,-0.069,0.123,0.933,0.573,NA,NA,NA,0.000321845
"C9orf89","Stem-cell-iPSC","ANX","Wald ratio",1,0.044,0.078,1.045,0.575,NA,NA,NA,0.012220214
"FAM118A","Stem-cell-iPSC","ANX","Wald ratio",1,0.02,0.037,1.021,0.576,NA,NA,NA,0.018654163
"ACSF3","Stem-cell-iPSC","ANX","Wald ratio",1,-0.041,0.074,0.96,0.577,NA,NA,NA,0.008594047
"VWA5A","Stem-cell-iPSC","ANX","Wald ratio",1,-0.031,0.056,0.97,0.582,NA,NA,NA,0.015487621
"RNPEP","Stem-cell-iPSC","ANX","Wald ratio",1,0.063,0.114,1.065,0.582,NA,NA,NA,0.001210877
"ALDH16A1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.025,0.046,0.975,0.583,NA,NA,NA,0.0196585
"MGME1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.04,0.073,0.961,0.585,NA,NA,NA,0.000589584
"TARS","Stem-cell-iPSC","ANX","Wald ratio",1,0.047,0.087,1.048,0.586,NA,NA,NA,0.001584494
"POLI","Stem-cell-iPSC","ANX","Wald ratio",1,-0.023,0.043,0.977,0.587,NA,NA,NA,0.015065163
"NMRAL1","Stem-cell-iPSC","ANX","Wald ratio",1,0.04,0.075,1.041,0.592,NA,NA,NA,0.036206323
"NUBPL","Stem-cell-iPSC","ANX","Wald ratio",1,-0.037,0.07,0.963,0.593,NA,NA,NA,0.000617933
"PEPD","Stem-cell-iPSC","ANX","Wald ratio",1,0.04,0.075,1.041,0.593,NA,NA,NA,0.015400135
"ANK1","Stem-cell-iPSC","ANX","Wald ratio",1,0.03,0.057,1.03,0.601,NA,NA,NA,0.001600178
"ACOT2","Stem-cell-iPSC","ANX","Wald ratio",1,0.044,0.084,1.045,0.602,NA,NA,NA,0.00144466
"DNAJC15","Stem-cell-iPSC","ANX","Wald ratio",1,-0.016,0.032,0.984,0.608,NA,NA,NA,0.016908679
"DLAT","Stem-cell-iPSC","ANX","Wald ratio",1,-0.041,0.081,0.96,0.611,NA,NA,NA,0.011681968
"ITSN2","Stem-cell-iPSC","ANX","Wald ratio",1,-0.044,0.088,0.957,0.613,NA,NA,NA,0.000621655
"FAM221A","Stem-cell-iPSC","ANX","Wald ratio",1,-0.019,0.038,0.981,0.613,NA,NA,NA,0.014301942
"SMC2","Stem-cell-iPSC","ANX","Wald ratio",1,0.02,0.039,1.02,0.614,NA,NA,NA,0.014608321
"IQCB1","Stem-cell-iPSC","ANX","Wald ratio",1,-0.019,0.038,0.981,0.619,NA,NA,NA,0.017193151
"CD59","Stem-cell-iPSC","ANX","Wald ratio",1,-0.019,0.038,0.982,0.623,NA,NA,NA,0.016774609
