"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"OSBP2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.268","0.070","0.765","1.21e-04",NA,NA,NA,0.0288562
"LYRM4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.151","0.043","0.860","4.76e-04",NA,NA,NA,0.765940505
"GMDS","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.148","0.044","0.863","7.40e-04",NA,NA,NA,0.001359873
"BUD13","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.062","0.019","0.940","8.04e-04",NA,NA,NA,0.248008013
"PSMG1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.104","0.033","0.901","1.78e-03",NA,NA,NA,0.0025639
"SH3RF3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.135","0.044","1.145","2.12e-03",NA,NA,NA,0.343706417
"RBM48P1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.081","0.027","1.084","2.32e-03",NA,NA,NA,0.000204116
"MEF2D","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.083","0.028","0.920","2.60e-03",NA,NA,NA,0.335243914
"SLC38A6","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.068","0.023","1.070","3.17e-03",NA,NA,NA,0.000997638
"RTN4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.114","0.039","0.892","3.68e-03",NA,NA,NA,0.002601387
"CHFR","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.091","0.032","1.095","4.20e-03",NA,NA,NA,0.001527153
"NCF2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.148","0.053","1.159","5.04e-03",NA,NA,NA,0.09662426
"FGD4","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.046","0.016","0.955","5.15e-03",NA,0.630459639,NA,0.000113801
"INADL","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.055","0.020","1.057","5.58e-03",NA,NA,NA,0.038092662
"RIIAD1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.079","0.029","1.082","5.92e-03",NA,NA,NA,0.032297633
"YBX1P6","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.195","0.071","1.216","6.14e-03",NA,NA,NA,0.124578888
"SERPINB9P1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.099","0.037","0.906","8.46e-03",NA,NA,NA,0.002237055
"CACNG6","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.141","0.054","0.868","9.18e-03",NA,NA,NA,0.000542162
"NAMA","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.124","0.048","0.883","9.79e-03",NA,NA,NA,0.00096024
"LINC01040","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.057","0.022","1.059","9.88e-03",NA,NA,NA,0.000816402
"EGFEM1P","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.058","0.022","0.944","1.02e-02",NA,0.818913493,NA,4.43e-05
"LINC00376","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.056","0.022","1.058","1.06e-02",NA,NA,NA,0.003670493
"FAM227A","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.048","0.019","0.953","1.12e-02",NA,NA,NA,0.00048619
"RNU4-77P","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.155","0.062","1.168","1.22e-02",NA,NA,NA,0.068106436
"CSMD2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.070","0.028","0.933","1.23e-02",NA,NA,NA,5.96e-05
"MIR3924","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.062","0.025","0.940","1.23e-02",NA,NA,NA,8.96e-05
"POLD2P1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.078","0.031","1.081","1.33e-02",NA,NA,NA,0.006292668
"C2orf88","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.059","0.024","1.061","1.40e-02",NA,NA,NA,0.062301117
"CAST","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.195","0.079","1.215","1.41e-02",NA,NA,NA,0.002501356
"CCDC6","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.100","0.041","1.105","1.43e-02",NA,NA,NA,0.010760616
"DOCK4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.070","0.029","0.932","1.44e-02",NA,NA,NA,4.2e-05
"RN7SL361P","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.119","0.049","1.127","1.44e-02",NA,NA,NA,0.104225468
"KIAA1328","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.123","0.051","0.884","1.63e-02",NA,NA,NA,0.000750092
"FARP1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.106","0.044","0.900","1.73e-02",NA,NA,NA,0.000758534
"SPOCK3","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.098","0.042","0.906","1.91e-02",NA,0.3793383,NA,1.04e-05
"ELMO1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.092","0.039","1.097","1.93e-02",NA,NA,NA,0.001319135
"HTRA1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.127","0.055","0.880","2.00e-02",NA,NA,NA,0.000287461
"RPL5P28","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.143","0.062","0.867","2.07e-02",NA,NA,NA,0.110575036
"KCNC4","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.059","0.025","1.060","2.09e-02",NA,NA,NA,0.000254514
"SLC15A5","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.088","0.039","1.092","2.22e-02",NA,NA,NA,0.004035882
"EXOC2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.108","0.047","0.898","2.28e-02",NA,NA,NA,0.002287666
"SVIL","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.043","0.019","1.044","2.41e-02",NA,NA,NA,0.014710218
"HAUS6P1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.124","0.055","0.883","2.44e-02",NA,NA,NA,0.001971466
"ANXA5","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.058","0.026","1.060","2.46e-02",NA,NA,NA,6.54e-05
"GRIA4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.091","0.040","0.913","2.52e-02",NA,NA,NA,0.000271101
"LINC01122","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.098","0.044","0.906","2.59e-02",NA,NA,NA,0.000221344
"FAM174B","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.045","0.021","1.046","2.76e-02",NA,NA,NA,0.001039209
"HECW2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.150","0.068","0.861","2.82e-02",NA,NA,NA,0.000261187
"RSL24D1P4","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.136","0.062","1.146","2.82e-02",NA,NA,NA,0.080014686
"AHCYP4","Stem-cell-iPSC","PTSD","Inverse variance weighted",2," 0.065","0.030","1.067","2.84e-02",NA,0.865206256,NA,0.000442669
"LIMS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.052","0.024","0.949","2.87e-02",NA,NA,NA,2.95e-05
"AIM1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.159","0.073","1.173","2.90e-02",NA,NA,NA,0.000366324
"PAX3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.164","0.075","1.178","2.92e-02",NA,NA,NA,0.00108735
"ADGRF1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.061","0.028","1.063","2.92e-02",NA,NA,NA,0.000183636
"TCEA3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.060","0.028","0.942","2.94e-02",NA,NA,NA,0.000437372
"LINC00593","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.101","0.047","0.904","3.04e-02",NA,NA,NA,0.000183073
"PHF2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.134","0.062","0.875","3.07e-02",NA,NA,NA,0.001092692
"RPL7","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.108","0.050","1.114","3.10e-02",NA,NA,NA,0.007495196
"TCERG1L","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.167","0.079","1.182","3.38e-02",NA,NA,NA,0.017168437
"TRPM3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.050","0.024","0.951","3.49e-02",NA,NA,NA,0.027736013
"ANK3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.076","0.036","1.079","3.75e-02",NA,NA,NA,7.55e-05
"SHROOM3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.051","0.025","0.950","3.76e-02",NA,NA,NA,0.000455091
"ELP3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.120","0.058","0.887","3.80e-02",NA,NA,NA,0.059034318
"PREX1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.070","0.034","0.932","3.83e-02",NA,NA,NA,5.19e-05
"GACAT1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.207","0.100","0.813","3.84e-02",NA,NA,NA,0.064285879
"WDYHV1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.050","0.024","1.052","3.84e-02",NA,NA,NA,0.001205801
"TPP2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.045","0.022","1.046","3.86e-02",NA,NA,NA,2.61e-05
"ANXA2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.064","0.031","0.938","3.87e-02",NA,NA,NA,0.009674137
"ARG2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.086","0.042","0.918","4.00e-02",NA,NA,NA,7.24e-05
"GNPDA2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.109","0.053","0.896","4.00e-02",NA,NA,NA,0.055333958
"LINC01104","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.039","0.019","0.961","4.01e-02",NA,NA,NA,0.00189366
"LINC01354","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.085","0.042","0.918","4.11e-02",NA,NA,NA,6.4e-05
"ENPP7P9","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.082","0.040","1.085","4.11e-02",NA,NA,NA,0.000305308
"SCD5","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.081","0.040","1.085","4.13e-02",NA,NA,NA,0.007940706
"NLRP14","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.282","0.139","1.325","4.29e-02",NA,NA,NA,0.000213297
"ABCC13","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.144","0.071","0.866","4.32e-02",NA,NA,NA,0.065240489
"RPL19P11","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.088","0.043","1.092","4.35e-02",NA,NA,NA,0.000556875
"RBM43","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.077","0.038","0.926","4.48e-02",NA,NA,NA,0.013906641
"INTS7","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.048","0.024","0.953","4.48e-02",NA,NA,NA,1.32e-05
"RNU6-356P","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.057","0.029","0.944","4.55e-02",NA,NA,NA,6.48e-05
"OXNAD1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.124","0.062","0.883","4.55e-02",NA,NA,NA,0.051495155
"LINC00698","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.039","0.020","1.040","4.55e-02",NA,NA,NA,0.000383047
"SLC30A10","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.041","0.020","0.960","4.70e-02",NA,NA,NA,0.00098431
"SEPT2P1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.042","0.021","0.959","4.76e-02",NA,NA,NA,0.006502164
"RUNX1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.045","0.023","1.046","4.76e-02",NA,NA,NA,2.47e-05
"RN7SL201P","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.091","0.046","0.913","4.83e-02",NA,NA,NA,0.001029904
"CECR5-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.118","0.060","0.888","4.83e-02",NA,NA,NA,0.000736398
"VGLL3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.127","0.064","1.135","4.84e-02",NA,NA,NA,0.050052434
"TRPS1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.094","0.048","1.099","4.85e-02",NA,NA,NA,0.000200066
"FECH","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.072","0.036","0.931","4.92e-02",NA,NA,NA,0.00013747
"C8orf34","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.083","0.042","0.920","5.01e-02",NA,NA,NA,8.29e-05
"CDH13","Stem-cell-iPSC","PTSD","Weighted median",3," 0.031","0.016","1.031","5.09e-02",0.303577261,0.588441736,0.971386562,0.000573342
"ALB","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.092","0.047","1.096","5.24e-02",NA,NA,NA,0.008036398
"MFAP3L","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.048","0.025","1.050","5.25e-02",NA,NA,NA,0.00011795
"TENM4","Stem-cell-iPSC","PTSD","Inverse variance weighted",3," 0.031","0.016","1.031","5.29e-02",0.878689708,0.865614784,0.697185753,0.000270895
"FOXF2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.038","0.020","0.963","5.37e-02",NA,NA,NA,0.046521113
"DSC1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.241","0.126","0.786","5.49e-02",NA,NA,NA,0.043712742
"ESRRG","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.029","0.015","0.972","5.52e-02",NA,0.392155267,NA,0.010739304
"RPS20P25","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.047","0.025","0.954","5.60e-02",NA,NA,NA,2.73e-05
"LINGO2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.045","0.024","1.046","5.66e-02",NA,NA,NA,0.000118735
"SH3GL2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.173","0.091","0.841","5.68e-02",NA,NA,NA,0.042638674
"KIAA2012","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.084","0.044","0.919","5.76e-02",NA,NA,NA,0.042682068
"UGGT1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.039","0.020","0.962","5.76e-02",NA,NA,NA,0.001408285
"EMC8","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.046","0.024","1.047","5.84e-02",NA,NA,NA,0.048686725
"LINC01019","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.073","0.038","0.930","5.86e-02",NA,NA,NA,0.000188308
"APP","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.086","0.045","0.918","5.87e-02",NA,NA,NA,0.002176809
"ARL15","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.046","0.025","0.955","5.89e-02",NA,NA,NA,0.011424474
"MED6P1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.047","0.025","0.955","5.90e-02",NA,NA,NA,3e-05
"POM121L13P","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.040","0.021","1.040","5.93e-02",NA,NA,NA,8.03e-05
"PTPN14","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.069","0.037","1.072","5.99e-02",NA,NA,NA,3.75e-05
"PDP1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.045","0.024","0.956","6.10e-02",NA,NA,NA,0.003533339
"TFEC","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.098","0.052","0.907","6.13e-02",NA,NA,NA,7.11e-05
"EDAR","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.087","0.047","0.917","6.28e-02",NA,NA,NA,0.018263505
"DOK2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.047","0.025","1.048","6.32e-02",NA,NA,NA,0.005772761
"KCNMA1-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.074","0.040","0.928","6.51e-02",NA,NA,NA,9.03e-05
"LINC00583","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.084","0.046","1.088","6.55e-02",NA,NA,NA,0.001109829
"MC5R","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.054","0.029","0.948","6.62e-02",NA,NA,NA,7.29e-05
"LRRC15","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.228","0.124","0.796","6.68e-02",NA,NA,NA,0.001532886
"TBX20","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.120","0.066","0.887","6.76e-02",NA,NA,NA,0.023931684
"STIM2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.045","0.024","0.956","6.82e-02",NA,NA,NA,0.006238915
"FABP6","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.075","0.041","1.077","6.89e-02",NA,NA,NA,0.026702421
"OAT","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.064","0.035","0.938","6.92e-02",NA,NA,NA,1.54e-05
"UBE2WP1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.075","0.041","0.928","6.93e-02",NA,NA,NA,0.00140414
"PREX2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.039","0.021","1.040","7.02e-02",NA,NA,NA,6.66e-05
"OR1I1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.093","0.052","0.911","7.12e-02",NA,NA,NA,0.00010278
"DAB2","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.029","0.016","0.971","7.19e-02",NA,0.820023882,NA,8.3e-05
"RGS7BP","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.045","0.025","0.956","7.31e-02",NA,NA,NA,3.65e-05
"ABCC9","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.037","0.021","0.964","7.31e-02",NA,NA,NA,0.000383638
"CDH11","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.121","0.068","1.129","7.32e-02",NA,NA,NA,0.000105907
"FNDC3B","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.045","0.025","1.046","7.33e-02",NA,NA,NA,7.79e-05
"SLC25A21","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.072","0.040","0.930","7.39e-02",NA,NA,NA,1.44e-05
"PKN2-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.078","0.044","0.925","7.42e-02",NA,NA,NA,0.003714785
"GSTA2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.078","0.044","0.925","7.48e-02",NA,NA,NA,0.030207559
"AGAP1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.045","0.025","1.046","7.49e-02",NA,NA,NA,2.3e-05
"BCAR1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.091","0.052","1.096","7.64e-02",NA,NA,NA,0.000235882
"WFS1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.245","0.139","1.278","7.70e-02",NA,NA,NA,0.014749672
"HMCN1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.042","0.024","1.043","7.82e-02",NA,NA,NA,5.31e-05
"TP63","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.090","0.051","0.914","7.96e-02",NA,NA,NA,0.008778548
"FGF20","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.040","0.023","0.961","7.98e-02",NA,NA,NA,4.14e-05
"CDH13","Stem-cell-iPSC","PTSD","Inverse variance weighted",3," 0.023","0.013","1.023","8.04e-02",0.303577261,0.588441736,0.971386562,0.000573342
"KCNIP1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.062","0.035","0.940","8.05e-02",NA,NA,NA,8.5e-05
"ALDH18A1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.054","0.031","1.056","8.12e-02",NA,NA,NA,7.67e-05
"TG","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.080","0.046","1.084","8.13e-02",NA,NA,NA,0.011251716
"PDIA5","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.048","0.027","1.049","8.18e-02",NA,NA,NA,0.000246754
"GHRL","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.105","0.060","0.901","8.25e-02",NA,NA,NA,0.031959953
"MMP26","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.040","0.023","0.961","8.31e-02",NA,NA,NA,0.00024751
"HTR4","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.077","0.045","1.080","8.47e-02",NA,NA,NA,2.77e-05
"PPP3CA","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.093","0.054","1.097","8.54e-02",NA,NA,NA,0.000114361
"ATG2B","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.046","0.027","1.047","8.63e-02",NA,NA,NA,0.000408325
"SLC24A3","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.026","0.015","0.974","8.69e-02",NA,0.81834465,NA,5.86e-06
"TRPC4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.050","0.030","0.951","8.71e-02",NA,NA,NA,6.69e-05
"UFD1L","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.048","0.028","0.953","8.77e-02",NA,NA,NA,4e-05
"NME7","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.030","0.018","1.031","9.00e-02",NA,NA,NA,8.78e-05
"OSTN","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.038","0.023","0.962","9.08e-02",NA,NA,NA,0.000274884
"GUCY2GP","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.101","0.060","1.106","9.08e-02",NA,NA,NA,0.002126124
"MTO1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.043","0.025","1.044","9.12e-02",NA,NA,NA,6.22e-05
"RN7SL97P","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.038","0.023","0.963","9.29e-02",NA,NA,NA,0.00115156
"S100A10","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.073","0.043","0.930","9.31e-02",NA,NA,NA,6.66e-05
"LINC00534","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.044","0.026","0.957","9.32e-02",NA,NA,NA,1.43e-05
"SNTG1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.052","0.031","1.054","9.42e-02",NA,NA,NA,4.05e-05
"LHFP","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.063","0.038","1.065","9.51e-02",NA,NA,NA,0.026048718
"GNLY","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.086","0.051","0.918","9.56e-02",NA,NA,NA,0.00041115
"DIO2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.044","0.026","0.957","9.67e-02",NA,NA,NA,5.16e-05
"RIMS2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.037","0.022","0.963","9.69e-02",NA,NA,NA,0.000622159
"PLCL2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.059","0.035","1.060","9.79e-02",NA,NA,NA,3.04e-05
"LRRC4C","Stem-cell-iPSC","PTSD","Inverse variance weighted",2," 0.036","0.022","1.036","9.96e-02",NA,0.461085516,NA,0.000227218
"LEP","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.060","0.037","1.062","1.00e-01",NA,NA,NA,0.000196249
"ARHGAP22","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.142","0.087","0.867","1.01e-01",NA,NA,NA,0.029067056
"LDHAP3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.040","0.025","0.960","1.01e-01",NA,NA,NA,7.64e-05
"CATSPERB","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.084","0.051","0.920","1.02e-01",NA,NA,NA,0.000116441
"XYLT1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.040","0.025","1.041","1.03e-01",NA,NA,NA,3.3e-05
"TEC","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.125","0.077","0.882","1.03e-01",NA,NA,NA,0.027948658
"USP13","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.044","0.027","1.045","1.03e-01",NA,NA,NA,0.035936584
"FAM216B","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.083","0.051","1.086","1.03e-01",NA,NA,NA,0.026843384
"FAM160A1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.071","0.044","0.931","1.04e-01",NA,NA,NA,5.54e-05
"PCA3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.033","0.021","0.967","1.05e-01",NA,NA,NA,0.001073362
"PRICKLE2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.044","0.027","0.957","1.07e-01",NA,NA,NA,0.000201603
"SBF2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.042","0.026","1.043","1.08e-01",NA,NA,NA,0.005718537
"ZDHHC14","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.052","0.032","1.053","1.09e-01",NA,NA,NA,4.29e-05
"ARPC3P5","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.132","0.083","0.876","1.09e-01",NA,NA,NA,0.031075639
"BICD2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.078","0.049","0.925","1.10e-01",NA,NA,NA,6.19e-05
"NOL10","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.103","0.065","0.902","1.11e-01",NA,NA,NA,0.026008384
"LINC00941","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.044","0.028","1.045","1.11e-01",NA,NA,NA,0.000157692
"MOB3B","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.038","0.024","1.039","1.11e-01",NA,NA,NA,1.86e-05
"CEACAM22P","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.036","0.022","1.036","1.11e-01",NA,NA,NA,2.36e-05
"LINC00871","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.074","0.047","1.077","1.13e-01",NA,NA,NA,5.25e-05
"LRP2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.038","0.024","0.963","1.14e-01",NA,NA,NA,2.89e-05
"B4GALT5","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.143","0.091","0.867","1.14e-01",NA,NA,NA,0.001705157
"MAGI1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.035","0.022","0.965","1.15e-01",NA,NA,NA,1.49e-05
"OPCML","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.053","0.034","0.948","1.15e-01",NA,NA,NA,4.41e-05
"PDLIM5","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.036","0.023","0.964","1.16e-01",NA,NA,NA,6.54e-05
"LCP1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.032","0.020","1.033","1.16e-01",NA,NA,NA,1.44e-05
"PNMAL1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.066","0.042","1.068","1.16e-01",NA,NA,NA,0.026912633
"FAM179A","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.037","0.024","0.964","1.17e-01",NA,NA,NA,3.51e-05
"RBFOX1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.040","0.025","1.041","1.17e-01",NA,NA,NA,2.47e-05
"RAMP1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.080","0.051","1.083","1.17e-01",NA,NA,NA,0.000135205
"RPSAP74","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.031","0.020","0.969","1.18e-01",NA,NA,NA,0.025254481
"RPL10L","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.098","0.063","1.103","1.19e-01",NA,NA,NA,0.001131667
"EPB41L3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.080","0.051","0.923","1.19e-01",NA,NA,NA,0.001885718
"TENM4","Stem-cell-iPSC","PTSD","Weighted median",3," 0.029","0.019","1.029","1.21e-01",0.878689708,0.865614784,0.697185753,0.000270895
